tweet_id,text,translated,combined,predicted_label
2023_test_main_tweet_43,"દેખાવની દીવાલ ચણે તેથી શું ? ખુદને કોઈ વિદ્વાન ગણે તેથી શું ? એનાથી કશો ફેર નથી પડવાનો કો‘ મૂર્ખ બનારસમાં ભણે તેથી શું ?
-મુક્તક આદિલ મન્સૂરી.....","What is the wall of appearance?What if he is a scholar?There is no change in this, ""What is the foolish Banaras?""
-Free Adil Mansuri .....","દેખાવની દીવાલ ચણે તેથી શું ? ખુદને કોઈ વિદ્વાન ગણે તેથી શું ? એનાથી કશો ફેર નથી પડવાનો કો‘ મૂર્ખ બનારસમાં ભણે તેથી શું ?
-મુક્તક આદિલ મન્સૂરી..... What is the wall of appearance?What if he is a scholar?There is no change in this, ""What is the foolish Banaras?""
-Free Adil Mansuri .....",NOT
2023_test_main_tweet_44,"અમને તેમના જેવા વધુ નેતાઓની જરૂર છે.  સીધી બાત, ના બકવાસ!  તમારા માટે વધુ શક્તિ સાહેબ!
 #HimantaInAapKiAdalat","We need more leaders like them.Directly, no nonsense!More power for you sir!
 #Himantainaapkiadalat","અમને તેમના જેવા વધુ નેતાઓની જરૂર છે.  સીધી બાત, ના બકવાસ!  તમારા માટે વધુ શક્તિ સાહેબ!
 #HimantaInAapKiAdalat We need more leaders like them.Directly, no nonsense!More power for you sir!
 #Himantainaapkiadalat",NOT
2023_test_main_tweet_45,"આ માણસ પ્રગટે છે અમને તેના જેવા વધુ નેતાઓની જરૂર છે.  સીધી બાત, ના બકવાસ!  તમારા માટે વધુ શક્તિ સાહેબ!
 #HimantaInAapKiAdalat","This man manifests we need more leaders like that.Directly, no nonsense!More power for you sir!
 #Himantainaapkiadalat","આ માણસ પ્રગટે છે અમને તેના જેવા વધુ નેતાઓની જરૂર છે.  સીધી બાત, ના બકવાસ!  તમારા માટે વધુ શક્તિ સાહેબ!
 #HimantaInAapKiAdalat This man manifests we need more leaders like that.Directly, no nonsense!More power for you sir!
 #Himantainaapkiadalat",NOT
2023_test_main_tweet_46,નર્યા પાખંડવાદ નો ઉત્તમ નમુનો.... @URL,The excellent sample of the nervous heresy .... @url,નર્યા પાખંડવાદ નો ઉત્તમ નમુનો.... @URL The excellent sample of the nervous heresy .... @url,HOF
2023_test_main_tweet_47,@AUTHOR @USER @USER ખોટું બોલવામાં હોમવર્ક નાં કરવાનું હોય. આ કાકો પોતાની જેમ બધાને મૂર્ખ સમજે છે...,@Author @user @user don't have to do homework to lie.This uncle considers everyone as foolish ...,@AUTHOR @USER @USER ખોટું બોલવામાં હોમવર્ક નાં કરવાનું હોય. આ કાકો પોતાની જેમ બધાને મૂર્ખ સમજે છે... @Author @user @user don't have to do homework to lie.This uncle considers everyone as foolish ...,NOT
2023_test_main_tweet_48,"@AUTHOR 𝗔𝘂𝘁𝗼 𝗥𝗲𝗽𝗹𝘆
𝗔𝘂𝘁𝗼 𝗥𝗲𝗽𝗹𝘆
@URL
👍🏻
*ચોર નેતાઓ ની હવા નીકળી ગઈ...*
સરકારી અધિકારી કોન્ટ્રાકટરો નેતાઓ કેવી રીતે ભ્રષ્ટાચાર કરે છે.
*આવી રીતે પ્રજા ના લાખો કરોડો રૂપિયા ખાઈ ગયા...*
Live.. લાઈવ
👆🏻
👍🏻
*દિવ મીરર ન્યૂઝ..*","@Author 𝗔𝘂𝘁𝗼 𝗥𝗲𝗽𝗹𝘆
𝗔𝘂𝘁𝗼 𝗥𝗲𝗽𝗹𝘆
@Url
👍🏻
*The air of thief leaders went out ...*
How government official contractor leaders do corruption.
*Thus millions of crores of people have eaten ...*
Live .. Live
👆🏻
👍🏻
*Div Mirror News ..*","@AUTHOR 𝗔𝘂𝘁𝗼 𝗥𝗲𝗽𝗹𝘆
𝗔𝘂𝘁𝗼 𝗥𝗲𝗽𝗹𝘆
@URL
👍🏻
*ચોર નેતાઓ ની હવા નીકળી ગઈ...*
સરકારી અધિકારી કોન્ટ્રાકટરો નેતાઓ કેવી રીતે ભ્રષ્ટાચાર કરે છે.
*આવી રીતે પ્રજા ના લાખો કરોડો રૂપિયા ખાઈ ગયા...*
Live.. લાઈવ
👆🏻
👍🏻
*દિવ મીરર ન્યૂઝ..* @Author 𝗔𝘂𝘁𝗼 𝗥𝗲𝗽𝗹𝘆
𝗔𝘂𝘁𝗼 𝗥𝗲𝗽𝗹𝘆
@Url
👍🏻
*The air of thief leaders went out ...*
How government official contractor leaders do corruption.
*Thus millions of crores of people have eaten ...*
Live .. Live
👆🏻
👍🏻
*Div Mirror News ..*",NOT
2023_test_main_tweet_49,@AUTHOR દુનિયા નું સૌથી ધીરજ વાળું કોઈ જીવ હોઈ તો કાચબો છે. અને ગાળા મા નાગ છે મતલબ દુનિયા જેને ધિક્કારે છે એને શિવ ઘરેણું બનાવે છે. બળદ મતલબ દુનિયા નું સુધી મહેનતુ પ્રાણી કેવાનું મતલબ એ કે બળદ જેવા મહેનતુ.કાચબા જેવી ધીરજ. અને જેને દુનિયા ધિક્કારે એનો સ્વીકાર કરો પછી જ શિવ ના દર્શન થાય🙏,"@Author is a tortoise if there is a life of the most patience in the world.And in the period, there is a nag, meaning that Shiva makes the world a jewel.The bull means a hardworking animal to the world, what is a hard work like ox.And accept the one who hates the world then Shiva is seen","@AUTHOR દુનિયા નું સૌથી ધીરજ વાળું કોઈ જીવ હોઈ તો કાચબો છે. અને ગાળા મા નાગ છે મતલબ દુનિયા જેને ધિક્કારે છે એને શિવ ઘરેણું બનાવે છે. બળદ મતલબ દુનિયા નું સુધી મહેનતુ પ્રાણી કેવાનું મતલબ એ કે બળદ જેવા મહેનતુ.કાચબા જેવી ધીરજ. અને જેને દુનિયા ધિક્કારે એનો સ્વીકાર કરો પછી જ શિવ ના દર્શન થાય🙏 @Author is a tortoise if there is a life of the most patience in the world.And in the period, there is a nag, meaning that Shiva makes the world a jewel.The bull means a hardworking animal to the world, what is a hard work like ox.And accept the one who hates the world then Shiva is seen",HOF
2023_test_main_tweet_50,@AUTHOR @USER @USER @USER આ હારુન કોંગ્રેસ નો દલ્લો છે ચોદુ છે એના જ કાર્યકર્તા એને ગાળું કાઢે છે લોડા ને,"@Author @user @user @user This Aaron is the Congress party, and the activist spends the loda.","@AUTHOR @USER @USER @USER આ હારુન કોંગ્રેસ નો દલ્લો છે ચોદુ છે એના જ કાર્યકર્તા એને ગાળું કાઢે છે લોડા ને @Author @user @user @user This Aaron is the Congress party, and the activist spends the loda.",HOF
2023_test_main_tweet_51,@AUTHOR આ ઠગ ચમત્કારી બાબા ને એક જ સવાલ કોના કહેવાથી અને કોના સપોર્ટ થી ગુજરાત ની ભોળી પ્રજાને મૂર્ખ બનાવવા નીકળ્યો છે। આ સવાલ ના જવાબ આપી દો બાબા રે બાબા।,"@Author this thug has gone out to fool the miraculous people of Gujarat by the same question and whose support.Answer this question, Baba Ray Baba.","@AUTHOR આ ઠગ ચમત્કારી બાબા ને એક જ સવાલ કોના કહેવાથી અને કોના સપોર્ટ થી ગુજરાત ની ભોળી પ્રજાને મૂર્ખ બનાવવા નીકળ્યો છે। આ સવાલ ના જવાબ આપી દો બાબા રે બાબા। @Author this thug has gone out to fool the miraculous people of Gujarat by the same question and whose support.Answer this question, Baba Ray Baba.",HOF
2023_test_main_tweet_52,"@AUTHOR પ્રજા ના ટેકસ ના રૂપિયા માં થી એવા ક્યાં ભાડે આપવા મટે મફત મકાન આપવાની જરૂર છે?તેના કરતાં કેજરીવાલ ની જેમ મફત વીજળી આપે @USER જી,બધી પ્રજાને લાભ મળે, આમાં તો ચોર અને ચિટર ફાવી જાય છે",@Author people need free building to rent from the tax money?,"@AUTHOR પ્રજા ના ટેકસ ના રૂપિયા માં થી એવા ક્યાં ભાડે આપવા મટે મફત મકાન આપવાની જરૂર છે?તેના કરતાં કેજરીવાલ ની જેમ મફત વીજળી આપે @USER જી,બધી પ્રજાને લાભ મળે, આમાં તો ચોર અને ચિટર ફાવી જાય છે @Author people need free building to rent from the tax money?",NOT
