tweet_id,created_at,text,user_screen_name,label,translated,combined
guj036,2023-03-26 08:44:18+00:00,"@username @username @username @username @username ગરીબનગર ચાર રસ્તાથી રખિયાલ પોલીસ સ્ટેશન સુધીના રોડના ડિવાઇડર પર રોજ સવાર કચરો ફેંકવામાં આવે છે 

AMC એ નોટિસ લટકાવી છે તો પણ",GujaratiKirti,NOT,"@username @username @username @username @username garbage dumps on the road divider from Four Road to Rakhial Police Station.

Even if AMC has hanged the notice","@username @username @username @username @username ગરીબનગર ચાર રસ્તાથી રખિયાલ પોલીસ સ્ટેશન સુધીના રોડના ડિવાઇડર પર રોજ સવાર કચરો ફેંકવામાં આવે છે 

AMC એ નોટિસ લટકાવી છે તો પણ @username @username @username @username @username garbage dumps on the road divider from Four Road to Rakhial Police Station.

Even if AMC has hanged the notice"
guj037,2023-05-27 10:15:00+00:00,"દારૂડિયાને ચોર સમજીને મારવાનું ભારે પડી ગયું

#mumbai #mumbainews #borivali #watchmen #arrested #gujarati #foe #beating #drunkard #drunk #guajratimidday #middaynews #newsupdate #latestnews #beat 

@url",middaygujarati,NOT,"The drunkard fell heavily on the thief

#mumbai #mumbainews #borivali #watchmen #arrested #gujarati #foe #beating #drunkard #drunk #guajratimiday #middaynews #beat

@url","દારૂડિયાને ચોર સમજીને મારવાનું ભારે પડી ગયું

#mumbai #mumbainews #borivali #watchmen #arrested #gujarati #foe #beating #drunkard #drunk #guajratimidday #middaynews #newsupdate #latestnews #beat 

@url The drunkard fell heavily on the thief

#mumbai #mumbainews #borivali #watchmen #arrested #gujarati #foe #beating #drunkard #drunk #guajratimiday #middaynews #beat

@url"
guj038,2023-05-20 03:41:38+00:00,"દુષ્ટ, મૂર્ખ અને માર્ગેથી ભટકી ગયેલાને સમજાવવું ઘણું કપરું છે.",anrupani,NOT,"It is very difficult to explain to those who have wandered by evil, stupid, and ways.","દુષ્ટ, મૂર્ખ અને માર્ગેથી ભટકી ગયેલાને સમજાવવું ઘણું કપરું છે. It is very difficult to explain to those who have wandered by evil, stupid, and ways."
guj039,2023-03-26 04:04:32+00:00,"રવિવાર એટલે ભંગાર વેચવાનો દિવસ 

ખાલી તેલ ના ડબ્બા આપવાના😝",kartik_k007,NOT,"Sunday means the day of selling debris

Empty oil bins","રવિવાર એટલે ભંગાર વેચવાનો દિવસ 

ખાલી તેલ ના ડબ્બા આપવાના😝 Sunday means the day of selling debris

Empty oil bins"
guj040,2023-05-28 07:22:44+00:00,"@username ગુજરાત માં ભરૂચ જિલ્લામાં આવેલો જંબુસર તાલુકામાં
નગરપાલિકા ના કર્મચારીઓ કામ ચોર છે ગ્રાન્ડ પાસ થાય છે વર્ષો થી કોઈ પણ કામકાજ નંથી થતાં રૂપિયા ક્યાં જાય છે ઈકવાઈરી બેસાળો નગરપાલિકા ના કર્મચારીઓ ઉપર",PinalPa10542589,HOF,"@username in Jambusar taluka in Bharuch district in Gujarat
Municipal employees are working thief.","@username ગુજરાત માં ભરૂચ જિલ્લામાં આવેલો જંબુસર તાલુકામાં
નગરપાલિકા ના કર્મચારીઓ કામ ચોર છે ગ્રાન્ડ પાસ થાય છે વર્ષો થી કોઈ પણ કામકાજ નંથી થતાં રૂપિયા ક્યાં જાય છે ઈકવાઈરી બેસાળો નગરપાલિકા ના કર્મચારીઓ ઉપર @username in Jambusar taluka in Bharuch district in Gujarat
Municipal employees are working thief."
guj041,2023-05-19 14:29:20+00:00,@username @username નવરી બજાર,ankitnp,HOF,@username @username Navari Bazar,@username @username નવરી બજાર @username @username Navari Bazar
guj042,2023-05-22 18:00:08+00:00,"બંને બુકાનીધારી ચોર ખાલી હાથે ભાગી છૂટ્યા

#Surat #Gujarat #Police 

@url",sandeshnews,NOT,"Both booked thieves fled empty -handed

#Surat #gujarat #police

@url","બંને બુકાનીધારી ચોર ખાલી હાથે ભાગી છૂટ્યા

#Surat #Gujarat #Police 

@url Both booked thieves fled empty -handed

#Surat #gujarat #police

@url"
guj043,2023-05-25 12:08:50+00:00,ટોટી ચોર @url,DhairyaMakwana7,HOF,Cock thief @url,ટોટી ચોર @url Cock thief @url
guj044,2023-05-28 03:47:52+00:00,@username @username @username આને મુકો આ નવરી બજાર છે. આઇટી સેલ વાળો ટ્રોલ છે.,ManishD66520134,HOF,@username @username @username This is the Navari Bazaar.There is a troll with an IT cell.,@username @username @username આને મુકો આ નવરી બજાર છે. આઇટી સેલ વાળો ટ્રોલ છે. @username @username @username This is the Navari Bazaar.There is a troll with an IT cell.
guj045,2023-05-26 12:33:36+00:00,"@username @username @username @username સાચી વાત કરી
ગાંડો ગુજરાતી કેવુ લાગે?",bhupenNS,NOT,"@username @username @username @username said correctly
How does the crazy Gujarati look like?","@username @username @username @username સાચી વાત કરી
ગાંડો ગુજરાતી કેવુ લાગે? @username @username @username @username said correctly
How does the crazy Gujarati look like?"
guj046,2023-05-28 06:43:14+00:00,@username તમે આવા મૂર્ખ છો. મોદીજીને નફરત કરતી વખતે તમે લોકો તેમની સાથે જોડાયેલી દરેક વસ્તુનો વિરોધ કરવા માંડો છો.,TrishRPM,NOT,"@username you are such a stupid.When you hate Modi, you people start to oppose everything connected with them.","@username તમે આવા મૂર્ખ છો. મોદીજીને નફરત કરતી વખતે તમે લોકો તેમની સાથે જોડાયેલી દરેક વસ્તુનો વિરોધ કરવા માંડો છો. @username you are such a stupid.When you hate Modi, you people start to oppose everything connected with them."
